,Titles,Year,Model,Make,Colour,Style,Condition,Price,Mileages,Dealer,City,Province,Posting Link,Image Link
4726,"Used 2016 Kia Forte EX HTD CLTH Bluetooth Backup Cam FM/XM Alloys A/C for sale in Bowmanville, ON",2016,2016 Kia Forte,Kia,Grey,Sedan,Used,17495.0,54201.0,Mark Rainford Auto Centre,Bowmanville,ON,https://www.carpages.ca/used-cars/ontario/bowmanville/2016-kia-forte-10597098/,https://images.carpages.ca/inventory/10597098.380750517?w=320&h=240&q=75&s=b225317496e96f5372d9802765608a2f
4727,"Used 2014 Kia Forte EX Certified and Serviced - New Brakes for sale in Etobicoke, ON",2014,2014 Kia Forte,Kia,White,Sedan,Used,8978.0,179568.0,UR Ride,Etobicoke,ON,https://www.carpages.ca/used-cars/ontario/etobicoke/2014-kia-forte-10597080/,https://images.carpages.ca/inventory/10597080.380764797?w=320&h=240&q=75&s=94c8d783bc211fd714a814b835f50ff8
4728,"Used 2016 Dodge Dart GT Sport Blacktop for sale in Cambridge, ON",2016,2016 Dodge Dart,Dodge,White,Sedan,Used,16989.0,96201.0,Cambridge Toyota,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2016-dodge-dart-10597056/,https://images.carpages.ca/inventory/10597056.380749560?w=320&h=240&q=75&s=6f0b3cf77ec3da40d48e22557afe5bb7
4729,"Used 2013 Chrysler 200 4dr Sdn Touring for sale in Oro Medonte, ON",2013,2013 Chrysler 200,Chrysler,Black,Sedan,Used,8999.0,152633.0,Eric's Autos,Oro Medonte,ON,https://www.carpages.ca/used-cars/ontario/oro-medonte/2013-chrysler-200-10597044/,https://images.carpages.ca/inventory/10597044.380749254?w=320&h=240&q=75&s=0d1dc0f23ad3dd9c27dad32727ba52d9
4730,"Used 2020 Toyota Camry HYBRID SE for sale in Cambridge, ON",2020,2020 Toyota Camry,Toyota,Gray,Sedan,Used,35989.0,88293.0,Cambridge Toyota,Cambridge,ON,https://www.carpages.ca/used-cars/ontario/cambridge/2020-toyota-camry-10597035/,https://images.carpages.ca/inventory/10597035.380749062?w=320&h=240&q=75&s=b7ffa43ddfa8a95c025676e6627980cc
4731,"Used 2008 Dodge Charger SE for sale in Stittsville, ON",2008,2008 Dodge Charger,Dodge,Gold,Sedan,Used,3495.0,202619.0,CFT Auto Sales,Stittsville,ON,https://www.carpages.ca/used-cars/ontario/stittsville/2008-dodge-charger-10596993/,https://images.carpages.ca/inventory/10596993.380744847?w=320&h=240&q=75&s=c765640036e506e09257347f9b982280
4732,"Used 2018 Toyota Corolla SE for sale in Burlington, ON",2018,2018 Toyota Corolla,Toyota,White,Sedan,Used,21995.0,68000.0,Good Cars Only,Burlington,ON,https://www.carpages.ca/used-cars/ontario/burlington/2018-toyota-corolla-10596909/,https://images.carpages.ca/inventory/10596909.380742534?w=320&h=240&q=75&s=f6ada57a3917ac6dcf957c133b5ef270
4733,"Used 2024 Volkswagen Jetta comfortline for sale in Mississauga, ON",2024,2024 Volkswagen Jetta,Volkswagen,Grey,Sedan,Used,35999.0,400.0,AUTOCITY,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2024-volkswagen-jetta-10596870/,https://images.carpages.ca/inventory/10596870.380741655?w=320&h=240&q=75&s=e6f3895ca934d8aa2fca5bdd99d7187a
4734,"Used 2021 Mazda MAZDA6 GS-L  No Accident Sunroof Carplay Lane Keep Blindspot for sale in Mississauga, ON",2021,2021 Mazda MAZDA6,Mazda,Black,Sedan,Used,23995.0,73676.0,Tabangi Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2021-mazda-mazda6-10596810/,https://images.carpages.ca/inventory/10596810.380738889?w=320&h=240&q=75&s=610ac01a971c0ce43b743a097b8fd870
4735,"Used 2021 Toyota Camry SE for sale in Richmond, BC",2021,2021 Toyota Camry,Toyota,Super White,Sedan,Used,25299.0,81482.0,OpenRoad Toyota Richmond,Richmond,BC,https://www.carpages.ca/used-cars/british-columbia/richmond/2021-toyota-camry-10596273/,https://images.carpages.ca/inventory/10596273.382824753?w=320&h=240&q=75&s=1e24dab2dceb0a6c28ff3d6af0d36547
4736,"Used 2023 Hyundai Elantra HEV Luxury for sale in London, ON",2023,2023 Hyundai Elantra,Hyundai,White,Sedan,Used,37690.0,10079.0,MacMaster Chevrolet,London,ON,https://www.carpages.ca/used-cars/ontario/london/2023-hyundai-elantra-10596132/,https://images.carpages.ca/inventory/10596132.389538237?w=320&h=240&q=75&s=2467f9119a0604c7148b66f914b959e6
4737,"New 2024 Nissan Altima S for sale in Kitchener, ON",2024,2024 Nissan Altima,Nissan,Gun Metallic,Sedan,New,34424.0,150.0,Kitchener Nissan,Kitchener,ON,https://www.carpages.ca/new-cars/ontario/kitchener/2024-nissan-altima-10596009/,https://images.carpages.ca/inventory/10596009.389665197?w=320&h=240&q=75&s=47841aaee1f25980478ff974863c8a72
4738,"New 2024 Nissan Sentra SV Moonroof Package for sale in Kitchener, ON",2024,2024 Nissan Sentra,Nissan,ASPEN WHITE TRICOAT,Sedan,New,30259.0,150.0,Kitchener Nissan,Kitchener,ON,https://www.carpages.ca/new-cars/ontario/kitchener/2024-nissan-sentra-10595955/,https://images.carpages.ca/inventory/10595955.387629310?w=320&h=240&q=75&s=24b4efba71aa3fe6024005a2f9e70c55
4739,"Used 2017 Hyundai Elantra L for sale in Halifax, NS",2017,2017 Hyundai Elantra,Hyundai,Black Noir Pearl,Sedan,Used,13965.0,83932.0,Steele Auto Group,Halifax,NS,https://www.carpages.ca/used-cars/nova-scotia/halifax/2017-hyundai-elantra-10595886/,https://images.carpages.ca/inventory/10595886.387086640?w=320&h=240&q=75&s=4d3760d2339bc298db0c7939624e2681
4740,"New 2024 Cadillac CT5-V BASE for sale in Dartmouth, NS",2024,2024 Cadillac CT5-V,Cadillac,Coastal Blue Metallic,Sedan,New,74199.0,7.0,Steele Auto Group,Dartmouth,NS,https://www.carpages.ca/new-cars/nova-scotia/dartmouth/2024-cadillac-ct5-v-10595853/,https://images.carpages.ca/inventory/10595853.381473844?w=320&h=240&q=75&s=59462863cde6b462e6940c857d0411b2
4741,"Used 2015 Kia Optima SX Turbo * LEATHER * SUNROOF * NAVIGATION for sale in Edmonton, AB",2015,2015 Kia Optima,Kia,Silver,Sedan,Used,14612.0,169242.0,Capital GMC Buick Edmonton,Edmonton,AB,https://www.carpages.ca/used-cars/alberta/edmonton/2015-kia-optima-10595685/,https://images.carpages.ca/inventory/10595685.389847195?w=320&h=240&q=75&s=6bf67b1efe7cf2f58f8425d387d87b6e
4742,"Used 2017 Mercedes-Benz CLA-Class NAV LEATHER PANO ROOF MINT! WE FINANCE ALL CREDIT! for sale in London, ON",2017,2017 Mercedes-Benz CLA-Class,Mercedes-Benz,Black,Sedan,Used,31995.0,75779.0,5 Star Dealer Group,London,ON,https://www.carpages.ca/used-cars/ontario/london/2017-mercedes-benz-cla-class-10595310/,https://images.carpages.ca/inventory/10595310.381143976?w=320&h=240&q=75&s=8dd97c7627b7837cb7d369cf71b8e662
4743,"Used 2020 Dodge Charger SXT 4WD NAV LEATHER SUNROOF PLUS PACKAGE MINT COND for sale in London, ON",2020,2020 Dodge Charger,Dodge,Red,Sedan,Used,42495.0,86937.0,5 Star Dealer Group,London,ON,https://www.carpages.ca/used-cars/ontario/london/2020-dodge-charger-10595274/,https://images.carpages.ca/inventory/10595274.380674860?w=320&h=240&q=75&s=6ede30fb6f931c623760f0eccace7c08
4744,"Used 2017 Honda Civic Sedan NAV H-SEATS SPOILER MINT! WE FINANCE ALL CREDIT! for sale in London, ON",2017,2017 Honda Civic,Honda,Rallye Red,Sedan,Used,27495.0,143050.0,5 Star Dealer Group,London,ON,https://www.carpages.ca/used-cars/ontario/london/2017-honda-civic-10595265/,https://images.carpages.ca/inventory/10595265.382439325?w=320&h=240&q=75&s=65d1142eca79c29f21b69ee1019701cb
4745,"Used 2020 Honda Civic SEDAN LX for sale in Bridgewater, NS",2020,2020 Honda Civic,Honda,Aegean Blue Metallic,Sedan,Used,20993.0,130401.0,Steele Auto Group,Bridgewater,NS,https://www.carpages.ca/used-cars/nova-scotia/bridgewater/2020-honda-civic-10595073/,https://images.carpages.ca/inventory/10595073.389748174?w=320&h=240&q=75&s=9019a5218272839ecd435d6a09b29b9f
4746,"Used 2014 Chevrolet Cruze 2LT ~AUTOMATIC, FULLY CERTIFIED WITH WARRANTY!!!~ for sale in North York, ON",2014,2014 Chevrolet Cruze,Chevrolet,Silver,Sedan,Used,10990.0,123656.0,First Choice Motors,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2014-chevrolet-cruze-10594983/,https://images.carpages.ca/inventory/10594983.380912277?w=320&h=240&q=75&s=2330f2f9f24f9277f722f45143726385
4747,"Used 2011 Hyundai Sonata GLS ~AUTOMATIC, FULLY CERTIFIED WITH WARRANTY!!!~ for sale in North York, ON",2011,2011 Hyundai Sonata,Hyundai,Grey,Sedan,Used,8990.0,149017.0,First Choice Motors,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2011-hyundai-sonata-10594980/,https://images.carpages.ca/inventory/10594980.381144912?w=320&h=240&q=75&s=fbe50a061883aa04d28beb84875b7627
4748,"Used 2023 Chevrolet Camaro 2SS/Complete Clear Wrap,Ceramic Coated for sale in Kipling, SK",2023,2023 Chevrolet Camaro,Chevrolet,Black,Sedan,Used,67850.0,3288.0,McMillan Motor Products Inc,Kipling,SK,https://www.carpages.ca/used-cars/saskatchewan/kipling/2023-chevrolet-camaro-10594947/,https://images.carpages.ca/inventory/10594947.385980242?w=320&h=240&q=75&s=becb79d239fbbf11cc6d885e88649640
4749,"Used 2022 Tesla Model 3 Performance AWD  - Low Mileage for sale in Kanata, ON",2022,2022 Tesla Model 3,Tesla,Grey,Sedan,Used,58898.0,9155.0,Myers Automotive Group,Kanata,ON,https://www.carpages.ca/used-cars/ontario/kanata/2022-tesla-model-3-10594776/,https://images.carpages.ca/inventory/10594776.387333054?w=320&h=240&q=75&s=3d09f1481754528bdd327ca8496e5efe
4750,"Used 2014 Toyota Corolla S for sale in Calgary, AB",2014,2014 Toyota Corolla,Toyota,Blue,Sedan,Used,15600.0,180340.0,Car Clinic,Calgary,AB,https://www.carpages.ca/used-cars/alberta/calgary/2014-toyota-corolla-10594401/,https://images.carpages.ca/inventory/10594401.380646570?w=320&h=240&q=75&s=069eff397aa076e1665dfd33ce792003
4751,"Used 2017 Honda CR-V LX for sale in Amherst, NS",2017,2017 Honda CR-V,Honda,Blue,Sedan,Used,22500.0,121000.0,Cumberland Honda,Amherst,NS,https://www.carpages.ca/used-cars/nova-scotia/amherst/2017-honda-cr-v-10594383/,https://images.carpages.ca/inventory/10594383.383339592?w=320&h=240&q=75&s=21c06d0ca4619974c6b404c85d74ace2
4752,"Used 2023 Chevrolet Malibu 1LT for sale in London, ON",2023,2023 Chevrolet Malibu,Chevrolet,Blue,Sedan,Used,24988.0,8669.0,Empire Auto Group,London,ON,https://www.carpages.ca/used-cars/ontario/london/2023-chevrolet-malibu-10594269/,https://images.carpages.ca/inventory/10594269.380644962?w=320&h=240&q=75&s=a0309718f7d5718b2d00d9a42478b12a
4753,"Used 2022 Kia Forte EX | IVT | FWD | Kia Certified Pre-Owned™ for sale in Listowel, ON",2022,2022 Kia Forte,Kia,Blue,Sedan,Used,22999.0,41560.0,Hudson's Listowel Kia,Listowel,ON,https://www.carpages.ca/used-cars/ontario/listowel/2022-kia-forte-10594248/,https://images.carpages.ca/inventory/10594248.381204057?w=320&h=240&q=75&s=05fb13c38b63690554e52af4475cd1de
4754,"Used 2016 Honda Civic LX Manual | Apple Car Play | Android Auto | Backup Camera for sale in Waterloo, ON",2016,2016 Honda Civic,Honda,Burgundy,Sedan,Used,16995.0,146539.0,Carimex,Waterloo,ON,https://www.carpages.ca/used-cars/ontario/waterloo/2016-honda-civic-10594062/,https://images.carpages.ca/inventory/10594062.380880939?w=320&h=240&q=75&s=e4eb78aef9ac0bca1370c86045ad98de
4755,"Used 2020 Nissan Sentra SV APPLE CARPLAY/ANDROID AUTO, SIRIUS XM, BACK UP CAM, HEATED SEATS, BLUETOOTH, CRUISE CONTROL!! for sale in Sudbury, ON",2020,2020 Nissan Sentra,Nissan,White,Sedan,Used,25995.0,51421.0,The Car Lot Etc.,Sudbury,ON,https://www.carpages.ca/used-cars/ontario/sudbury/2020-nissan-sentra-10594011/,https://images.carpages.ca/inventory/10594011.385672613?w=320&h=240&q=75&s=86082764273932f1bd420fc8c083335f
4756,"Used 2017 Honda Civic EX-T Turbo Motor | Bluetooth | Carplay for sale in Winnipeg, MB",2017,2017 Honda Civic,Honda,Modern Steel Metallic,Sedan,Used,26166.0,63854.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2017-honda-civic-10593714/,https://images.carpages.ca/inventory/10593714.380630400?w=320&h=240&q=75&s=e62f0571750c5d29667355e8a8c58709
4757,"Used 2021 Honda Civic Sport Sunroof | Carplay | Heated Seats for sale in Winnipeg, MB",2021,2021 Honda Civic,Honda,Modern Steel Metallic,Sedan,Used,30419.0,44021.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-honda-civic-10593705/,https://images.carpages.ca/inventory/10593705.383055813?w=320&h=240&q=75&s=9fc176e91be6fbff112ab59c2146d8f1
4758,"Used 2020 Honda Civic Sport Sunroof | Carplay | Heated Seats for sale in Winnipeg, MB",2020,2020 Honda Civic,Honda,Black,Sedan,Used,30344.0,67000.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-honda-civic-10593702/,https://images.carpages.ca/inventory/10593702.380630247?w=320&h=240&q=75&s=d87c4cacc71e3ddc74621d728afb6221
4759,"Used 2019 Honda Accord Touring 2.0 2.0-Turbo Motor | Leather for sale in Winnipeg, MB",2019,2019 Honda Accord,Honda,White,Sedan,Used,35018.0,38555.0,Birchwood Honda on Regent,Winnipeg,MB,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-honda-accord-10593696/,https://images.carpages.ca/inventory/10593696.383055663?w=320&h=240&q=75&s=cb26840981d8d4fd3b3d3d455ae26bc0
4760,"Used 2015 Chrysler 200 S, Leather, Alloys for sale in Edmonton, AB",2015,2015 Chrysler 200,Chrysler,Grey,Sedan,Used,15750.0,143328.0,Alberta Truck & Auto Liquidators,Edmonton,AB,https://www.carpages.ca/used-cars/alberta/edmonton/2015-chrysler-200-10593327/,https://images.carpages.ca/inventory/10593327.380620428?w=320&h=240&q=75&s=184cb556bd0b998d7dfb00c6bec7ded3
4761,"Used 2018 Hyundai Sonata 2.4L Sport for sale in Mississauga, ON",2018,2018 Hyundai Sonata,Hyundai,Black,Sedan,Used,14999.0,165000.0,AJK Motors,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2018-hyundai-sonata-10593312/,https://images.carpages.ca/inventory/10593312.380732637?w=320&h=240&q=75&s=b45e4657c5f903e3968f04c5bf07e78c
4762,"Used 2012 Nissan Maxima SV - NAVIGATION |SUNROOF |LEATHER |V6 for sale in North York, ON",2012,2012 Nissan Maxima,Nissan,Brown,Sedan,Used,6995.0,247000.0,Monaco Motorcars Inc,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2012-nissan-maxima-10593306/,https://images.carpages.ca/inventory/10593306.381748314?w=320&h=240&q=75&s=7025af0af08654db87f0e2822fc1c4d2
4763,"Used 2010 Acura TSX 4dr Sdn I4 Auto w/TECH Pkg,NO ACCIDENTS,CERT! for sale in Burlington, ON",2010,2010 Acura TSX,Acura,Gray,Sedan,Used,13800.0,133000.0,Import Connection,Burlington,ON,https://www.carpages.ca/used-cars/ontario/burlington/2010-acura-tsx-10593297/,https://images.carpages.ca/inventory/10593297.380619486?w=320&h=240&q=75&s=0738ed26101284b8f48fa3ed3ff26ccd
4764,"Used 2017 Honda Civic LX Camera/Heated Seats/Heated Seats for sale in Mississauga, ON",2017,2017 Honda Civic,Honda,Silver,Sedan,Used,16998.0,98721.0,Autotech Emporium,Mississauga,ON,https://www.carpages.ca/used-cars/ontario/mississauga/2017-honda-civic-10593264/,https://images.carpages.ca/inventory/10593264.380618631?w=320&h=240&q=75&s=f0a623503344e6e50b93fddadafba495
4765,"Used 2016 Hyundai Sonata gls se for sale in Dayton, NS",2016,2016 Hyundai Sonata,Hyundai,Blue,Sedan,Used,16995.0,99000.0,Thistle Hyundai,Dayton,NS,https://www.carpages.ca/used-cars/nova-scotia/dayton/2016-hyundai-sonata-10593240/,https://images.carpages.ca/inventory/10593240.389540286?w=320&h=240&q=75&s=d3affa9e001a8a8f96e119695a1eaf80
4766,"Used 2017 Toyota Camry XLE,GPS,Bluetooth,Backup Camera,Certified,Leather for sale in Kitchener, ON",2017,2017 Toyota Camry,Toyota,Grey,Sedan,Used,28999.0,86000.0,Vendora Credit Inc,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2017-toyota-camry-10593210/,https://images.carpages.ca/inventory/10593210.389662719?w=320&h=240&q=75&s=275548bf5b245c5d43b609ab8731201f
4767,"Used 2010 Mercedes-Benz E-Class E63 AMG | LEATHER | FULLY LOADED | $0 DOWN for sale in Calgary, AB",2010,2010 Mercedes-Benz E-Class,Mercedes-Benz,Silver,Sedan,Used,27988.0,133625.0,GT Motor Sports Calgary,Calgary,AB,https://www.carpages.ca/used-cars/alberta/calgary/2010-mercedes-benz-e-class-10593147/,https://images.carpages.ca/inventory/10593147.380615742?w=320&h=240&q=75&s=9e09915e5bcffffa5435a54a65050d22
4768,"Used 2017 Toyota Camry XLE,GPS,Bluetooth,Backup Camera,Certified,Leather for sale in Kitchener, ON",2017,2017 Toyota Camry,Toyota,Grey,Sedan,Used,28999.0,86000.0,Auto Expo Inc.,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2017-toyota-camry-10593093/,https://images.carpages.ca/inventory/10593093.389661420?w=320&h=240&q=75&s=82e3d39e2a732f801ee71c7bfb309c49
4769,"Used 2017 Jaguar XF -Series 20d Prestige Certified!DIESEL!Navigation!WeApproveAllCredit! for sale in Guelph, ON",2017,2017 Jaguar XF,Jaguar,White,Sedan,Used,21800.0,126000.0,AutoMarket,Guelph,ON,https://www.carpages.ca/used-cars/ontario/guelph/2017-jaguar-xf-10593075/,https://images.carpages.ca/inventory/10593075.384915905?w=320&h=240&q=75&s=8900b289bffe666a5c2ddc49c7b85e08
4770,"Used 2018 Honda Civic EX-T Sedan - BACK-UP/BLIND-SPOT CAM! SUNROOF! REMOTE START! for sale in Kitchener, ON",2018,2018 Honda Civic,Honda,Red,Sedan,Used,26999.0,18000.0,Fitzgerald Motors,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2018-honda-civic-10593045/,https://images.carpages.ca/inventory/10593045.381484872?w=320&h=240&q=75&s=92728214a5bc941758c42554e50347b4
4771,"Used 2013 Dodge Dart 4dr Sdn SXT for sale in Sarnia, ON",2013,2013 Dodge Dart,Dodge,Blue,Sedan,Used,7995.0,223501.0,Lynmar Auto Sales,Sarnia,ON,https://www.carpages.ca/used-cars/ontario/sarnia/2013-dodge-dart-10592997/,https://images.carpages.ca/inventory/10592997.383181450?w=320&h=240&q=75&s=f549ac967764bcf8d41118dc15421681
4772,"Used 2020 Toyota Corolla LE for sale in North York, ON",2020,2020 Toyota Corolla,Toyota,White,Sedan,Used,23980.0,74722.0,AA Canada Inc,North York,ON,https://www.carpages.ca/used-cars/ontario/north-york/2020-toyota-corolla-10592502/,https://images.carpages.ca/inventory/10592502.381365175?w=320&h=240&q=75&s=81e7e235df713607507a3083a6cccab4
4773,"Used 2015 Chrysler 200 LX for sale in Dartmouth, NS",2015,2015 Chrysler 200,Chrysler,Granite Crystal Metallic,Sedan,Used,3900.0,260797.0,Steele Auto Group,Dartmouth,NS,https://www.carpages.ca/used-cars/nova-scotia/dartmouth/2015-chrysler-200-10592031/,https://images.carpages.ca/inventory/10592031.381016656?w=320&h=240&q=75&s=00cc03291e8d3ceb2832bd95d2325dd5
4774,"Used 2021 Kia Soul EX for sale in Sherwood Park, AB",2021,2021 Kia Soul,Kia,Black,Sedan,Used,,17525.0,Park Mazda,Sherwood Park,AB,https://www.carpages.ca/used-cars/alberta/sherwood-park/2021-kia-soul-10591995/,https://images.carpages.ca/inventory/10591995.382566240?w=320&h=240&q=75&s=1ecb3822a4464f2c9507bbc88e71fb97
4775,"Used 2018 Nissan Leaf S for sale in Vancouver, BC",2018,2018 Nissan Leaf,Nissan,Grey,Sedan,Used,20682.0,72061.0,OpenRoad Subaru Boundary,Vancouver,BC,https://www.carpages.ca/used-cars/british-columbia/vancouver/2018-nissan-leaf-10591962/,https://images.carpages.ca/inventory/10591962.381105219?w=320&h=240&q=75&s=03716b6b2d3e427aa0778d25ca3c16c2
4776,"Used 2021 Audi A4 45 2.0T Progressiv quattro 7sp S tronic for sale in Burnaby, BC",2021,2021 Audi A4,Audi,Quantum Grey,Sedan,Used,38888.0,18200.0,OpenRoad Audi,Burnaby,BC,https://www.carpages.ca/used-cars/british-columbia/burnaby/2021-audi-a4-10591941/,https://images.carpages.ca/inventory/10591941.380585913?w=320&h=240&q=75&s=87435d020a0496c3e66c8fd7c65ebe0e
4777,"Used 2013 Lexus LS 460 AWD 8A for sale in Richmond, BC",2013,2013 Lexus LS 460,Lexus,Black,Sedan,Used,33495.0,99077.0,OpenRoad Lexus Richmond,Richmond,BC,https://www.carpages.ca/used-cars/british-columbia/richmond/2013-lexus-ls-460-10591803/,https://images.carpages.ca/inventory/10591803.382168578?w=320&h=240&q=75&s=7bd9af2ebe52ceb728e600f18c433148
4778,"Used 2022 Subaru WRX 4Dr 6sp for sale in Richmond, BC",2022,2022 Subaru WRX,Subaru,Grey,Sedan,Used,34989.0,8924.0,OpenRoad Lexus Richmond,Richmond,BC,https://www.carpages.ca/used-cars/british-columbia/richmond/2022-subaru-wrx-10591797/,https://images.carpages.ca/inventory/10591797.380583600?w=320&h=240&q=75&s=6ef738a8824a288237feb534429f5f45
4779,"Used 2023 Chevrolet Malibu 1LT, Heated Seats, Power Seat, CarPlay + Android, Alloy Wheels and more! for sale in Guelph, ON",2023,2023 Chevrolet Malibu,Chevrolet,White,Sedan,Used,29588.0,16000.0,Mark Wilson's Better Used Cars,Guelph,ON,https://www.carpages.ca/used-cars/ontario/guelph/2023-chevrolet-malibu-10591563/,https://images.carpages.ca/inventory/10591563.386468180?w=320&h=240&q=75&s=5ad38da1d9ae625a497c8cb0b99d5441
4780,"Used 2013 Toyota Camry 4dr Sdn I4 Auto LE for sale in Kitchener, ON",2013,2013 Toyota Camry,Toyota,Grey,Sedan,Used,7995.0,282900.0,ABC Auto Repairs,Kitchener,ON,https://www.carpages.ca/used-cars/ontario/kitchener/2013-toyota-camry-10591254/,https://images.carpages.ca/inventory/10591254.380570316?w=320&h=240&q=75&s=39c7ec8cced2ac372ece43dbc5ce34d8
4781,"Used 2021 Toyota Corolla  for sale in Port Hawkesbury, NS",2021,2021 Toyota Corolla,Toyota,01F7 CLASSIC SILVER METALLIC,Sedan,Used,24399.0,22000.0,Tri-Mac Toyota,Port Hawkesbury,NS,https://www.carpages.ca/used-cars/nova-scotia/port-hawkesbury/2021-toyota-corolla-10590918/,https://images.carpages.ca/inventory/10590918.380556606?w=320&h=240&q=75&s=32525331a9385abe514b4590e8196855
